Nro. Pedido;Clase Pedido;Fecha Pedido;Proveedor;Centro;Material;Comprador;Cantidad;Importe;Fecha Entrega;Fecha Entrega real;Cond. Pago;Estrategia;Fecha Devolucion;Motivo;Nro. SolPed
4500000197;COM1;24/8/2016;1006;CEN1;1000006;COMP01;3840;$ 627.434;18/10/2016;4/10/2016;CP03;;;;10000197
4500000198;COM1;6/11/2017;1010;CEN2;1000005;COMP01;1080;$ 153.109;7/2/2018;12/2/2018;CP01;AA04;;;10000198
4500000199;COM1;18/8/2017;1008;CEN3;1000004;COMP01;795;$ 596.863;3/10/2017;30/9/2017;CP01;AA01;;;10000199
4500000200;COM1;9/11/2016;1001;CEN2;1000003;COMP03;586;$ 197.097;8/1/2017;9/1/2017;CP04;AA02;;;10000200
4500000201;COM2;21/5/2016;1004;CEN3;1000003;COMP03;3795;$ 298.737;;;CP02;AA04;;;10000201
4500000202;COM2;25/4/2016;1006;CEN1;1000004;COMP03;3302;$ 498.198;2/5/2016;5/5/2016;CP01;AA01;;;10000202
4500000203;COM1;14/10/2017;1008;CEN3;1000004;COMP05;2479;$ 349.029;20/10/2017;18/10/2017;CP01;AA01;;;10000203
4500000204;COM2;8/7/2017;1005;CEN2;1000006;COMP03;4181;$ 499.518;12/7/2017;18/7/2017;CP04;AA02;;;10000204
4500000205;COM3;2/12/2016;1000;CEN2;1000005;COMP05;3838;$ 42.980;8/12/2016;29/11/2016;CP04;AA04;;;10000205
4500000206;COM3;25/10/2017;1003;CEN3;1000002;COMP03;5149;$ 894.231;8/11/2017;12/11/2017;CP01;AA03;13/11/2017;ESTA;10000206
4500000207;COM3;10/11/2016;1010;CEN2;1000001;COMP03;5396;$ 710.930;29/1/2017;5/1/2017;CP04;AA03;;;10000207
4500000208;COM2;16/5/2017;1000;CEN1;1000001;COMP05;2362;$ 950.333;;;CP01;AA03;;;10000208
4500000209;COM3;26/10/2017;1003;CEN2;1000006;COMP05;439;$ 564.636;15/11/2017;5/11/2017;CP01;AA03;;;10000209
4500000210;COM1;10/9/2016;1003;CEN1;1000004;COMP03;165;$ 34.818;8/10/2016;11/10/2016;CP01;AA03;;;10000210
4500000211;COM2;8/3/2017;1004;CEN1;1000005;COMP02;3963;$ 632.201;17/3/2017;16/3/2017;CP02;AA01;;;10000211
4500000212;COM1;6/3/2016;1009;CEN1;1000001;COMP05;3023;$ 258.274;15/4/2016;27/4/2016;CP02;AA03;;;10000212
4500000213;COM1;13/7/2017;1010;CEN1;1000003;COMP03;2517;$ 921.982;5/8/2017;19/7/2017;CP03;AA04;;;10000213
4500000214;COM3;29/11/2016;1008;CEN2;1000005;COMP02;1281;$ 849.271;19/12/2016;26/12/2016;CP03;AA02;;;10000214
4500000215;COM2;24/9/2016;1002;CEN3;1000001;COMP05;4644;$ 114.413;;;CP04;;;;10000215
4500000216;COM3;13/4/2016;1004;CEN1;1000002;COMP02;3721;$ 985.561;16/4/2016;21/4/2016;CP02;AA04;;;10000216
4500000217;COM2;12/7/2016;1005;CEN3;1000006;COMP01;889;$ 162.170;28/9/2016;19/9/2016;CP01;AA02;;;10000217
4500000218;COM1;1/5/2017;1005;CEN1;1000002;COMP04;3488;$ 310.662;26/6/2017;30/6/2017;CP03;AA04;;;10000218
4500000219;COM1;23/3/2016;1001;CEN2;1000001;COMP03;328;$ 937.795;20/4/2016;10/4/2016;CP03;AA01;11/4/2016;ENVA;10000219
4500000220;COM1;29/9/2017;1008;CEN1;1000001;COMP02;2558;$ 294.206;4/10/2017;6/10/2017;CP03;AA02;;;10000220
4500000221;COM1;10/11/2016;1007;CEN2;1000006;COMP04;3100;$ 307.231;24/11/2016;18/11/2016;CP02;AA04;;;10000221
4500000222;COM1;10/6/2017;1001;CEN3;1000006;COMP01;2847;$ 917.419;;;CP02;AA01;;;10000222
4500000223;COM3;25/5/2016;1003;CEN1;1000006;COMP03;3770;$ 457.566;28/5/2016;14/5/2016;CP02;AA01;;;10000223
4500000224;COM2;3/1/2016;1008;CEN1;1000006;COMP04;2306;$ 647.295;22/1/2016;9/2/2016;CP02;AA02;;;10000224
4500000225;COM3;12/11/2016;1005;CEN3;1000003;COMP04;5552;$ 298.071;16/11/2016;28/10/2016;CP03;AA02;;;10000225
4500000226;COM3;12/8/2017;1007;CEN2;1000005;COMP05;3774;$ 101.625;23/8/2017;24/8/2017;CP01;AA01;;;10000226
4500000227;COM2;28/9/2017;1000;CEN3;1000006;COMP05;3509;$ 302.772;2/11/2017;29/10/2017;CP04;AA04;;;10000227
4500000228;COM2;5/3/2017;1001;CEN1;1000006;COMP02;1580;$ 159.178;14/3/2017;22/3/2017;CP03;AA03;;;10000228
4500000229;COM3;2/11/2017;1006;CEN1;1000004;COMP05;209;$ 308.286;;;CP02;AA02;;;10000229
4500000230;COM2;14/6/2016;1002;CEN1;1000003;COMP03;3537;$ 13.510;19/6/2016;12/7/2016;CP02;AA02;;;10000230
4500000231;COM2;19/9/2016;1000;CEN2;1000002;COMP03;5442;$ 989.618;3/10/2016;2/10/2016;CP01;AA02;;;10000231
4500000232;COM2;4/2/2017;1005;CEN3;1000002;COMP01;1701;$ 328.992;26/3/2017;2/4/2017;CP02;AA03;3/4/2017;CALI;10000232
4500000233;COM1;4/4/2017;1002;CEN3;1000005;COMP03;936;$ 531.969;20/5/2017;12/5/2017;CP02;AA03;;;10000233
4500000234;COM2;4/4/2016;1009;CEN1;1000005;COMP03;4855;$ 51.329;17/6/2016;25/6/2016;CP02;AA01;;;10000234
4500000235;COM2;18/11/2016;1004;CEN1;1000006;COMP04;3867;$ 175.704;23/12/2016;22/12/2016;CP04;AA04;;;10000235
4500000236;COM2;3/8/2016;1005;CEN1;1000006;COMP04;128;$ 24.349;;;CP03;AA03;;;10000236
4500000237;COM1;26/7/2016;1003;CEN3;1000006;COMP01;1991;$ 284.802;9/9/2016;8/9/2016;CP03;AA01;;;10000237
4500000238;COM1;4/2/2017;1010;CEN2;1000001;COMP05;1666;$ 526.452;22/3/2017;29/3/2017;CP02;AA04;;;10000238
4500000239;COM2;17/3/2017;1005;CEN1;1000002;COMP03;1086;$ 555.255;1/6/2017;19/5/2017;CP01;AA04;;;10000239
4500000240;COM1;9/8/2016;1007;CEN2;1000005;COMP01;4351;$ 939.628;11/8/2016;12/8/2016;CP01;AA03;;;10000240
4500000241;COM2;10/8/2016;1002;CEN3;1000001;COMP01;1752;$ 955.097;22/10/2016;20/10/2016;CP03;AA02;;;10000241
4500000242;COM3;18/7/2017;1009;CEN3;1000002;COMP03;1713;$ 285.075;14/8/2017;16/8/2017;CP02;AA02;;;10000242
4500000243;COM3;4/11/2017;1005;CEN3;1000005;COMP04;1555;$ 132.864;;;CP03;AA03;;;10000243
4500000244;COM3;30/8/2017;1007;CEN1;1000001;COMP05;5265;$ 563.587;16/10/2017;17/10/2017;CP02;AA01;;;10000244
4500000245;COM3;12/6/2016;1000;CEN3;1000004;COMP02;4056;$ 26.164;11/7/2016;4/7/2016;CP04;AA04;8/7/2016;ENVA;10000245
4500000246;COM3;12/2/2017;1006;CEN2;1000001;COMP02;3066;$ 369.940;23/3/2017;24/3/2017;CP01;AA02;;;10000246
4500000247;COM3;15/8/2017;1010;CEN3;1000003;COMP02;270;$ 598.663;16/8/2017;2/8/2017;CP03;AA03;;;10000247
4500000248;COM1;14/2/2016;1007;CEN1;1000004;COMP01;3020;$ 737.073;10/3/2016;17/3/2016;CP03;AA04;;;10000248
4500000249;COM3;6/2/2017;1002;CEN1;1000001;COMP01;2930;$ 461.252;13/2/2017;6/2/2017;CP04;AA03;;;10000249
4500000250;COM1;13/2/2016;1002;CEN1;1000002;COMP01;899;$ 52.716;;;CP02;AA02;;;10000250
4500000251;COM3;18/12/2017;1003;CEN1;1000002;COMP03;1090;$ 375.943;28/12/2017;8/12/2017;CP01;AA02;;;10000251
4500000252;COM2;12/2/2016;1003;CEN1;1000005;COMP05;2508;$ 374.888;23/2/2016;27/2/2016;CP02;AA02;;;10000252
4500000253;COM3;28/7/2016;1010;CEN2;1000003;COMP02;5417;$ 716.521;3/8/2016;15/7/2016;CP04;AA02;;;10000253
4500000254;COM1;21/11/2017;1008;CEN2;1000004;COMP03;5225;$ 642.207;13/12/2017;25/12/2017;CP04;AA02;;;10000254
4500000255;COM1;8/2/2016;1007;CEN2;1000002;COMP02;3955;$ 879.651;27/4/2016;26/4/2016;CP04;AA04;;;10000255
4500000256;COM2;26/7/2016;1007;CEN1;1000005;COMP03;741;$ 977.152;20/9/2016;4/10/2016;CP04;AA02;;;10000256
4500000257;COM1;20/12/2017;1004;CEN1;1000002;COMP02;120;$ 401.709;;;CP04;AA02;;;10000257
4500000258;COM1;30/5/2016;1004;CEN3;1000001;COMP05;4604;$ 235.868;9/6/2016;11/6/2016;CP03;AA03;14/6/2016;ENVA;10000258
4500000259;COM3;29/7/2016;1003;CEN3;1000005;COMP04;4160;$ 731.758;9/8/2016;2/8/2016;CP04;AA01;;;10000259
4500000260;COM3;20/11/2017;1006;CEN3;1000004;COMP04;2911;$ 944.149;27/11/2017;30/11/2017;CP01;AA04;;;10000260
4500000261;COM1;11/8/2016;1009;CEN2;1000005;COMP01;1839;$ 676.955;17/8/2016;16/8/2016;CP01;AA01;;;10000261
4500000262;COM3;6/5/2017;1004;CEN3;1000004;COMP01;4232;$ 204.624;12/8/2017;25/8/2017;CP02;AA04;;;10000262
4500000263;COM3;25/9/2017;1002;CEN3;1000003;COMP04;4230;$ 245.458;20/10/2017;11/10/2017;CP01;AA03;;;10000263
4500000264;COM3;9/6/2017;1005;CEN2;1000005;COMP02;5631;$ 747.969;;;CP02;AA02;;;10000264
4500000265;COM1;10/11/2016;1006;CEN1;1000001;COMP02;4289;$ 911.859;27/11/2016;13/11/2016;CP04;AA04;;;10000265
4500000266;COM3;2/5/2016;1007;CEN2;1000002;COMP05;4750;$ 179.554;21/7/2016;22/7/2016;CP03;AA03;;;10000266
4500000267;COM1;27/6/2017;1004;CEN2;1000004;COMP01;3863;$ 162.416;8/8/2017;6/8/2017;CP02;AA04;;;10000267
4500000268;COM1;9/1/2016;1010;CEN3;1000001;COMP03;5224;$ 471.663;19/1/2016;23/1/2016;CP01;AA04;;;10000268
4500000269;COM1;28/6/2016;1005;CEN3;1000003;COMP04;2387;$ 817.487;21/8/2016;12/8/2016;CP04;AA03;;;10000269
4500000270;COM3;30/6/2016;1009;CEN2;1000004;COMP02;1366;$ 419.551;24/7/2016;30/7/2016;CP01;AA03;;;10000270
4500000271;COM2;2/2/2017;1008;CEN1;1000005;COMP05;2335;$ 684.249;;;CP02;AA03;;;10000271
4500000272;COM3;30/10/2017;1006;CEN2;1000003;COMP04;5440;$ 114.160;1/11/2017;5/11/2017;CP01;AA02;;;10000272
4500000273;COM1;6/9/2016;1004;CEN3;1000002;COMP04;222;$ 464.960;21/10/2016;13/10/2016;CP01;AA01;;;10000273
4500000274;COM3;19/4/2017;1005;CEN3;1000005;COMP03;2233;$ 513.622;28/4/2017;30/4/2017;CP04;AA03;;;10000274
4500000275;COM2;23/5/2016;1004;CEN1;1000001;COMP03;271;$ 969.810;9/6/2016;4/6/2016;CP03;AA03;;;10000275
4500000276;COM2;4/5/2016;1003;CEN1;1000006;COMP05;1351;$ 246.287;5/5/2016;8/5/2016;CP01;AA02;;;10000276
4500000277;COM1;4/9/2017;1003;CEN3;1000001;COMP04;254;$ 8.283;23/10/2017;14/10/2017;CP02;AA02;;;10000277
4500000278;COM2;11/2/2016;1005;CEN3;1000004;COMP03;2839;$ 213.642;;;CP03;AA03;;;10000278
4500000279;COM2;17/5/2017;1002;CEN1;1000003;COMP01;3916;$ 38.831;13/6/2017;10/6/2017;CP01;AA01;;;10000279
4500000280;COM2;30/5/2017;1006;CEN1;1000003;COMP04;2142;$ 744.178;22/6/2017;25/6/2017;CP02;AA02;;;10000280
4500000281;COM1;9/3/2017;1009;CEN1;1000006;COMP01;499;$ 351.318;21/3/2017;14/3/2017;CP03;AA02;;;10000281
4500000282;COM2;3/12/2016;1006;CEN2;1000002;COMP04;3361;$ 753.846;9/12/2016;10/12/2016;CP02;AA03;;;10000282
4500000283;COM2;2/10/2016;1003;CEN3;1000005;COMP03;5348;$ 289.343;4/10/2016;1/10/2016;CP02;AA01;;;10000283
4500000284;COM1;18/11/2017;1005;CEN3;1000002;COMP02;2340;$ 43.645;7/12/2017;27/12/2017;CP02;AA03;30/12/2017;ESTA;10000284
4500000285;COM3;26/6/2017;1009;CEN1;1000005;COMP02;5297;$ 854.380;;;CP01;AA03;;;10000285
4500000286;COM3;29/7/2017;1008;CEN1;1000004;COMP05;2436;$ 358.462;29/8/2017;7/9/2017;CP04;AA03;;;10000286
4500000287;COM2;10/5/2016;1000;CEN2;1000002;COMP03;507;$ 399.881;4/7/2016;21/6/2016;CP01;AA03;;;10000287
4500000288;COM3;8/1/2017;1001;CEN2;1000005;COMP02;1895;$ 135.939;29/3/2017;31/3/2017;CP04;AA03;;;10000288
4500000289;COM3;5/3/2016;1001;CEN1;1000001;COMP04;305;$ 933.788;31/3/2016;11/3/2016;CP03;AA04;;;10000289
4500000290;COM2;30/5/2017;1003;CEN2;1000005;COMP05;3871;$ 74.151;24/6/2017;8/7/2017;CP04;AA01;;;10000290
4500000291;COM3;14/12/2016;1010;CEN3;1000005;COMP02;35;$ 290.970;1/1/2017;29/12/2016;CP02;AA03;;;10000291
4500000292;COM2;9/7/2016;1001;CEN3;1000004;COMP03;3423;$ 254.883;;;CP04;AA02;;;10000292
4500000293;COM1;15/7/2017;1000;CEN3;1000002;COMP03;3437;$ 110.865;28/7/2017;18/7/2017;CP04;AA03;;;10000293
4500000294;COM2;12/1/2017;1001;CEN3;1000002;COMP05;5309;$ 838.326;31/1/2017;6/2/2017;CP03;AA03;;;10000294
4500000295;COM2;2/12/2017;1010;CEN2;1000004;COMP02;457;$ 27.672;11/12/2017;3/12/2017;CP02;AA02;;;10000295
4500000296;COM2;1/8/2017;1010;CEN3;1000003;COMP01;337;$ 653.378;10/10/2017;17/10/2017;CP02;AA04;;;10000296
4500000297;COM1;10/4/2016;1004;CEN2;1000003;COMP02;3081;$ 955.206;29/4/2016;11/4/2016;CP03;AA01;12/4/2016;CALI;10000297
4500000298;COM2;4/12/2016;1010;CEN1;1000001;COMP04;4207;$ 569.131;18/12/2016;8/1/2017;CP03;AA03;;;10000298
4500000299;COM2;11/12/2016;1001;CEN2;1000003;COMP04;691;$ 851.826;;;CP03;AA02;;;10000299
4500000300;COM1;6/5/2016;1006;CEN3;1000003;COMP04;4740;$ 113.237;11/7/2016;23/7/2016;CP04;AA04;;;10000300
4500000301;COM3;15/12/2017;1005;CEN2;1000001;COMP01;1124;$ 53.416;25/12/2017;18/12/2017;CP04;AA04;;;10000301
4500000302;COM1;26/11/2016;1007;CEN2;1000001;COMP03;3725;$ 181.344;30/12/2016;31/12/2016;CP02;AA01;;;10000302
4500000303;COM2;23/1/2017;1008;CEN3;1000002;COMP01;3792;$ 540.792;7/3/2017;4/3/2017;CP04;AA03;;;10000303
4500000304;COM1;18/6/2016;1008;CEN1;1000005;COMP02;1881;$ 18.075;9/7/2016;11/7/2016;CP03;AA04;;;10000304
4500000305;COM3;26/2/2017;1008;CEN1;1000001;COMP04;3501;$ 105.514;12/3/2017;19/2/2017;CP03;AA03;;;10000305
4500000306;COM1;31/12/2016;1002;CEN1;1000006;COMP01;1795;$ 534.572;;;CP03;AA01;;;10000306
4500000307;COM1;3/8/2017;1007;CEN1;1000006;COMP05;3196;$ 383.595;17/8/2017;10/8/2017;CP01;AA04;;;10000307
4500000308;COM1;24/6/2017;1009;CEN2;1000002;COMP04;3591;$ 733.800;5/9/2017;6/9/2017;CP01;;;;10000308
4500000309;COM1;22/11/2017;1002;CEN1;1000006;COMP01;346;$ 743.069;18/1/2018;31/12/2017;CP03;AA04;;;10000309
4500000310;COM1;25/1/2017;1000;CEN1;1000004;COMP03;3625;$ 338.654;29/3/2017;31/3/2017;CP04;AA01;4/4/2017;ENVA;10000310
4500000311;COM1;24/9/2016;1004;CEN3;1000004;COMP04;3124;$ 845.904;16/10/2016;11/10/2016;CP01;;;;10000311
4500000312;COM1;5/9/2017;1008;CEN1;1000002;COMP01;5674;$ 14.945;16/10/2017;20/10/2017;CP04;AA03;;;10000312
4500000313;COM1;29/6/2017;1009;CEN1;1000005;COMP04;1784;$ 447.270;;;CP01;AA04;;;10000313
4500000314;COM3;17/7/2017;1008;CEN1;1000001;COMP03;4985;$ 168.795;8/9/2017;9/9/2017;CP02;AA03;;;10000314
4500000315;COM1;20/3/2017;1006;CEN1;1000001;COMP01;2031;$ 671.017;6/4/2017;4/4/2017;CP02;AA02;;;10000315
4500000316;COM1;21/4/2017;1001;CEN3;1000001;COMP05;4606;$ 230.587;30/4/2017;6/5/2017;CP01;AA01;;;10000316
4500000317;COM1;9/6/2016;1000;CEN1;1000003;COMP03;5048;$ 960.636;6/8/2016;5/8/2016;CP03;AA04;;;10000317
4500000318;COM3;13/7/2017;1006;CEN1;1000001;COMP05;4256;$ 685.618;14/7/2017;15/7/2017;CP02;AA04;;;10000318
4500000319;COM1;29/12/2017;1005;CEN2;1000004;COMP04;7;$ 998.288;21/1/2018;7/1/2018;CP03;AA02;;;10000319
4500000320;COM1;1/7/2017;1002;CEN2;1000003;COMP01;660;$ 880.272;;;CP04;AA02;;;10000320
4500000321;COM1;8/2/2017;1008;CEN3;1000006;COMP01;3950;$ 713.937;12/2/2017;11/2/2017;CP04;AA04;;;10000321
4500000322;COM2;15/4/2016;1010;CEN3;1000005;COMP03;4865;$ 656.075;20/4/2016;29/4/2016;CP03;AA04;;;10000322
4500000323;COM3;7/5/2016;1007;CEN1;1000002;COMP02;2338;$ 86.244;21/7/2016;19/7/2016;CP03;AA04;21/7/2016;ESTA;10000323
4500000324;COM2;11/12/2017;1002;CEN3;1000001;COMP01;4523;$ 74.756;17/12/2017;20/12/2017;CP03;AA04;;;10000324
4500000325;COM2;16/7/2017;1003;CEN1;1000002;COMP02;1924;$ 230.523;5/10/2017;12/9/2017;CP02;AA01;;;10000325
4500000326;COM3;19/8/2017;1000;CEN3;1000005;COMP05;2564;$ 460.948;4/9/2017;24/9/2017;CP02;AA03;;;10000326
4500000327;COM1;3/11/2017;1000;CEN3;1000006;COMP05;4669;$ 235.851;;;CP04;AA01;;;10000327
4500000328;COM3;19/5/2017;1000;CEN1;1000005;COMP05;4677;$ 358.944;30/5/2017;31/5/2017;CP01;AA03;;;10000328
4500000329;COM2;16/7/2016;1008;CEN1;1000004;COMP03;2077;$ 331.218;17/9/2016;5/9/2016;CP02;AA03;;;10000329
4500000330;COM1;15/5/2017;1009;CEN2;1000006;COMP04;3917;$ 22.912;24/5/2017;6/6/2017;CP02;AA02;;;10000330
4500000331;COM2;2/9/2017;1002;CEN1;1000004;COMP04;3613;$ 24.100;7/9/2017;14/8/2017;CP04;AA03;;;10000331
4500000332;COM1;11/11/2017;1007;CEN2;1000006;COMP02;3669;$ 288.552;14/11/2017;16/11/2017;CP03;AA01;;;10000332
4500000333;COM1;3/11/2016;1007;CEN3;1000001;COMP01;2125;$ 878.936;9/11/2016;3/11/2016;CP02;AA02;;;10000333
4500000334;COM2;15/3/2017;1002;CEN1;1000002;COMP04;5566;$ 756.345;;;CP04;AA01;;;10000334
4500000335;COM1;9/3/2016;1006;CEN2;1000001;COMP05;1258;$ 480.602;7/5/2016;5/5/2016;CP01;AA03;;;10000335
4500000336;COM3;29/5/2016;1010;CEN3;1000005;COMP01;4219;$ 420.290;16/8/2016;29/8/2016;CP04;AA02;31/8/2016;PLAZ;10000336
4500000337;COM1;27/9/2016;1008;CEN1;1000004;COMP04;217;$ 691.697;25/10/2016;6/10/2016;CP03;AA04;;;10000337
4500000338;COM3;18/9/2017;1007;CEN3;1000006;COMP04;2738;$ 938.449;30/9/2017;10/10/2017;CP03;AA03;;;10000338
4500000339;COM3;21/6/2016;1004;CEN1;1000004;COMP02;3589;$ 443.363;4/7/2016;30/6/2016;CP04;AA03;;;10000339
4500000340;COM1;8/11/2016;1010;CEN3;1000001;COMP05;3269;$ 315.312;19/11/2016;24/11/2016;CP02;AA03;;;10000340
4500000341;COM2;12/1/2016;1005;CEN2;1000001;COMP05;759;$ 732.531;;;CP04;AA03;;;10000341
4500000342;COM3;2/5/2017;1009;CEN3;1000001;COMP02;5062;$ 986.308;25/5/2017;30/5/2017;CP02;AA02;;;10000342
4500000343;COM2;11/2/2016;1006;CEN1;1000006;COMP04;4144;$ 760.462;8/3/2016;7/3/2016;CP01;AA03;;;10000343
4500000344;COM3;29/1/2017;1009;CEN1;1000001;COMP03;1423;$ 535.240;9/2/2017;9/3/2017;CP01;AA02;;;10000344
4500000345;COM2;9/7/2017;1004;CEN1;1000002;COMP03;2459;$ 850.142;27/8/2017;22/8/2017;CP03;AA02;;;10000345
4500000346;COM2;5/10/2017;1003;CEN1;1000002;COMP01;5137;$ 664.285;19/11/2017;23/11/2017;CP04;AA01;;;10000346
4500000347;COM2;9/9/2016;1010;CEN2;1000006;COMP02;492;$ 163.731;17/11/2016;16/11/2016;CP04;AA04;;;10000347
4500000348;COM3;24/10/2017;1009;CEN1;1000002;COMP01;2087;$ 388.024;;;CP02;;;;10000348
4500000349;COM3;19/4/2017;1006;CEN2;1000006;COMP04;4755;$ 665.057;21/5/2017;15/5/2017;CP01;AA04;18/5/2017;ESTA;10000349
4500000350;COM1;10/1/2016;1006;CEN2;1000001;COMP03;1845;$ 358.881;16/1/2016;26/1/2016;CP03;AA03;;;10000350
4500000351;COM1;19/2/2016;1006;CEN3;1000002;COMP01;2314;$ 381.895;19/3/2016;26/2/2016;CP04;AA03;;;10000351
4500000352;COM1;18/7/2016;1008;CEN3;1000005;COMP05;1733;$ 403.029;2/8/2016;7/8/2016;CP02;AA03;;;10000352
4500000353;COM2;28/12/2016;1006;CEN3;1000005;COMP02;133;$ 537.173;31/12/2016;29/12/2016;CP01;AA01;;;10000353
4500000354;COM1;28/12/2017;1002;CEN2;1000003;COMP02;2239;$ 779.985;27/1/2018;29/1/2018;CP04;AA03;;;10000354
4500000355;COM2;20/4/2016;1000;CEN2;1000003;COMP01;4609;$ 311.468;;;CP04;AA02;;;10000355
4500000356;COM3;1/2/2016;1009;CEN3;1000005;COMP03;904;$ 951.470;5/2/2016;7/2/2016;CP04;AA01;;;10000356
4500000357;COM2;10/7/2016;1005;CEN3;1000001;COMP05;1167;$ 163.040;27/7/2016;18/7/2016;CP04;AA03;;;10000357
4500000358;COM2;11/7/2017;1002;CEN1;1000002;COMP04;5609;$ 477.813;15/7/2017;21/7/2017;CP02;AA02;;;10000358
4500000359;COM2;28/5/2017;1004;CEN2;1000001;COMP05;1594;$ 424.247;27/6/2017;15/6/2017;CP01;AA03;;;10000359
4500000360;COM3;26/9/2016;1006;CEN2;1000003;COMP01;225;$ 642.234;5/11/2016;11/11/2016;CP03;AA02;;;10000360
4500000361;COM2;20/3/2016;1001;CEN2;1000004;COMP03;338;$ 254.825;22/4/2016;21/4/2016;CP03;AA03;;;10000361
4500000362;COM3;1/10/2017;1006;CEN1;1000006;COMP04;3063;$ 784.570;;;CP02;AA01;;;10000362
4500000363;COM3;1/10/2016;1004;CEN2;1000003;COMP05;3144;$ 285.010;21/10/2016;8/10/2016;CP03;AA02;;;10000363
4500000364;COM2;9/7/2016;1001;CEN2;1000004;COMP04;4128;$ 821.522;29/7/2016;30/7/2016;CP01;AA02;;;10000364
4500000365;COM3;10/5/2017;1009;CEN1;1000004;COMP05;522;$ 67.640;11/5/2017;4/5/2017;CP03;AA01;;;10000365
4500000366;COM1;5/9/2017;1006;CEN3;1000005;COMP05;3531;$ 683.370;29/9/2017;11/10/2017;CP04;AA04;;;10000366
4500000367;COM2;21/3/2016;1004;CEN3;1000001;COMP01;1151;$ 622.593;8/5/2016;5/5/2016;CP02;AA02;;;10000367
4500000368;COM2;14/5/2016;1010;CEN2;1000001;COMP04;166;$ 125.805;21/5/2016;25/5/2016;CP04;AA02;;;10000368
4500000369;COM3;3/1/2017;1002;CEN2;1000004;COMP02;4874;$ 231.467;;;CP01;AA01;;;10000369
4500000370;COM3;27/3/2016;1006;CEN2;1000003;COMP05;2474;$ 89.633;8/5/2016;16/5/2016;CP02;AA02;;;10000370
4500000371;COM3;15/6/2016;1007;CEN2;1000002;COMP01;5168;$ 140.827;29/7/2016;19/7/2016;CP01;AA01;;;10000371
4500000372;COM2;9/2/2017;1009;CEN1;1000004;COMP02;3381;$ 4.671;23/3/2017;3/4/2017;CP03;AA04;;;10000372
4500000373;COM2;21/1/2017;1006;CEN3;1000005;COMP01;8;$ 183.918;5/3/2017;27/2/2017;CP01;AA01;;;10000373
4500000374;COM3;26/7/2016;1001;CEN3;1000003;COMP02;2986;$ 519.413;28/7/2016;29/7/2016;CP02;AA01;;;10000374
4500000375;COM1;22/10/2016;1001;CEN2;1000002;COMP03;4385;$ 791.172;25/10/2016;16/10/2016;CP03;AA02;20/10/2016;CALI;10000375
4500000376;COM2;12/12/2017;1010;CEN2;1000006;COMP04;871;$ 431.027;;;CP04;AA04;;;10000376
4500000377;COM3;10/8/2017;1005;CEN1;1000001;COMP02;3027;$ 369.482;25/9/2017;20/9/2017;CP01;AA01;;;10000377
4500000378;COM2;13/4/2016;1002;CEN1;1000001;COMP02;2533;$ 852.430;16/6/2016;6/7/2016;CP02;AA01;;;10000378
4500000379;COM1;14/10/2016;1000;CEN2;1000005;COMP01;5122;$ 594.802;19/10/2016;5/10/2016;CP01;AA04;;;10000379
4500000380;COM1;7/6/2016;1007;CEN3;1000003;COMP04;4024;$ 289.440;14/7/2016;21/7/2016;CP01;AA04;;;10000380
4500000381;COM3;5/7/2017;1002;CEN1;1000006;COMP04;1188;$ 618.799;6/8/2017;25/7/2017;CP01;AA04;;;10000381
4500000382;COM1;26/5/2016;1002;CEN1;1000003;COMP01;2282;$ 363.724;4/7/2016;15/7/2016;CP03;AA03;;;10000382
4500000383;COM1;14/10/2017;1000;CEN2;1000006;COMP02;4929;$ 580.911;;;CP02;AA03;;;10000383
4500000384;COM3;22/3/2016;1010;CEN1;1000005;COMP01;4867;$ 471.642;25/3/2016;30/3/2016;CP01;AA04;;;10000384
4500000385;COM2;5/9/2016;1002;CEN3;1000005;COMP05;2273;$ 11.617;9/9/2016;8/9/2016;CP01;AA03;;;10000385
4500000386;COM3;1/8/2016;1008;CEN1;1000005;COMP03;566;$ 544.969;18/9/2016;29/9/2016;CP02;AA04;;;10000386
4500000387;COM1;10/8/2017;1004;CEN1;1000005;COMP05;4961;$ 939.688;20/9/2017;15/9/2017;CP04;AA02;;;10000387
4500000388;COM1;23/11/2016;1003;CEN3;1000004;COMP03;2958;$ 718.925;26/1/2017;2/2/2017;CP04;AA04;8/2/2017;ENVA;10000388
4500000389;COM2;29/1/2016;1002;CEN2;1000004;COMP05;853;$ 664.531;24/2/2016;30/1/2016;CP04;AA02;;;10000389
4500000390;COM2;22/3/2017;1000;CEN2;1000005;COMP04;4491;$ 409.012;;;CP03;AA01;;;10000390
4500000391;COM1;4/4/2017;1009;CEN3;1000002;COMP01;506;$ 129.869;6/4/2017;5/4/2017;CP03;AA01;;;10000391
4500000392;COM2;24/11/2017;1003;CEN2;1000006;COMP04;4395;$ 434.485;20/12/2017;24/12/2017;CP04;;;;10000392
4500000393;COM2;31/12/2016;1001;CEN1;1000005;COMP02;4661;$ 146.831;4/1/2017;30/12/2016;CP03;AA04;;;10000393
4500000394;COM2;26/11/2016;1008;CEN1;1000003;COMP02;4412;$ 850.750;8/12/2016;16/12/2016;CP01;AA03;;;10000394
4500000395;COM2;24/9/2017;1002;CEN2;1000001;COMP01;2864;$ 802.449;25/9/2017;19/9/2017;CP01;;;;10000395
